id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords
5820,SATU,medium_airport,Curuzu Cuatia Airport,-29.7706,-57.9789,229,SA,AR,AR-W,Curuzu Cuatia,no,SATU,UZU,SATU,CCA,,https://en.wikipedia.org/wiki/Curuz%C3%BA_Cuati%C3%A1_Airport,
2351,EFVA,large_airport,Vaasa Airport,63.05023,21.762543,19,EU,FI,FI-12,Vaasa,yes,EFVA,VAA,EFVA,,http://www.finavia.fi/en/vaasa/,https://en.wikipedia.org/wiki/Vaasa_Airport,
41018,SK-510,small_airport,Yavarate Airport,0.611772,-69.207369,349,SA,CO,CO-VAU,Yavarate,no,,VAB,,VAB,,,
28744,EDWU,small_airport,Varrelbusch Airfield,52.908333,8.040556,128,EU,DE,DE-NI,Cloppenburg,no,EDWU,VAC,EDWU,,http://www.lsv-cloppenburg.de,https://en.wikipedia.org/wiki/Varrelbusch_Airfield,
3943,KVAD,medium_airport,Moody Air Force Base,30.9678001404,-83.1930007935,233,NA,US,US-GA,Valdosta,no,KVAD,VAD,KVAD,VAD,http://www.moody.af.mil/,https://en.wikipedia.org/wiki/Moody_Air_Force_Base,
4144,LFLU,medium_airport,Valence-Chabeuil Airport,44.9216,4.9699,525,EU,FR,FR-ARA,"Chabeuil, Drôme",no,LFLU,VAF,LFLU,,http://www.valenceaeroport.fr,https://en.wikipedia.org/wiki/Valence-Chabeuil_Airport,
5996,SBVG,medium_airport,Major Brigadeiro Trompowsky Airport,-21.591375,-45.474116,3025,SA,BR,BR-MG,Varginha,no,SBVG,VAG,SBVG,MG0019,,https://en.wikipedia.org/wiki/Varginha_Airport,Varginha Airport
30518,SLVG,small_airport,Capitán Av. Vidal Villagomez Toledo Airport,-18.4825,-64.099403,6551,SA,BO,BO-S,Vallegrande,no,SLVG,VAH,SLVG,,,https://en.wikipedia.org/wiki/Capit%C3%A1n_Av._Vidal_Villagomez_Toledo_Airport,
69,AYVN,medium_airport,Vanimo Airport,-2.6926,141.3028,10,OC,PG,PG-SAN,Vanimo,yes,AYVN,VAI,AYVN,,,https://en.wikipedia.org/wiki/Vanimo_Airport,
25432,PAVA,small_airport,Chevak Airport,61.5409,-165.6005,75,NA,US,US-AK,Chevak,yes,PAVA,VAK,PAVA,VAK,,https://en.wikipedia.org/wiki/Chevak_Airport,
412,SNVB,small_airport,Valença Airport,-13.2965,-38.992401,21,SA,BR,BR-BA,Valença,yes,SNVB,VAL,SNVB,SNVB,,https://en.wikipedia.org/wiki/Valen%C3%A7a_Airport,
301316,VRMV,medium_airport,Villa International Airport Maamigili,3.471751,72.832633,6,AS,MV,MV-00,Maamigili,yes,VRMV,VAM,VRMV,,,https://en.wikipedia.org/wiki/Maamigili_Airport,
4555,LTCI,medium_airport,Van Ferit Melen Airport,38.4682006835938,43.3322982788086,5480,AS,TR,TR-65,Van,yes,LTCI,VAN,LTCI,,,https://en.wikipedia.org/wiki/Ferit_Melen_Airport,
32564,AGGV,small_airport,Suavanao Airport,-7.58556,158.731003,20,OC,SB,SB-IS,Suavanao,yes,AGGV,VAO,AGGV,,,https://en.wikipedia.org/wiki/Suavanao_Airport,
32565,SCRD,small_airport,Rodelillo Airport,-33.0681,-71.557503,1100,SA,CL,CL-VS,Viña Del Mar,no,SCRD,VAP,SCRD,,,https://en.wikipedia.org/wiki/Rodelillo_Airfield,
32544,UNIW,medium_airport,Vanavara Airport,60.356229,102.309641,892,AS,RU,RU-KYA,Vanavara,yes,,VAQ,UNIW,,,https://en.wikipedia.org/wiki/Vanavara_Airport,Аэропорт Ванавара
3979,LBWN,large_airport,Varna Airport,43.232101,27.8251,230,EU,BG,BG-03,Varna,yes,LBWN,VAR,LBWN,,,https://en.wikipedia.org/wiki/Varna_Airport,Aksakovo
4521,LTAR,small_airport,Sivas Nuri Demirağ Airport,39.813801,36.9035,5239,AS,TR,TR-58,Sivas,yes,LTAR,VAS,LTAR,,http://www.sivas.dhmi.gov.tr/havaalanlari/default.aspx?hv=35,https://en.wikipedia.org/wiki/Sivas_Airport,
32566,FMMY,small_airport,Vatomandry Airport,-19.383333,48.95,39,AF,MG,MG-A,Vatomandry,no,FMMY,VAT,FMMY,,,,
4964,NFTV,large_airport,Vava'u International Airport,-18.5853,-173.962006,236,OC,TO,TO-05,Vava'u Island,yes,NFTV,VAV,NFTV,,,https://en.wikipedia.org/wiki/Vava'u_International_Airport,"Vavau, Lupepau'u"
2597,ENSS,medium_airport,"Vardø Airport, Svartnes",70.3554,31.044901,42,EU,NO,NO-56,Vardø,yes,ENSS,VAW,ENSS,,https://avinor.no/en/airport/vardo-airport/,https://en.wikipedia.org/wiki/Vard%C3%B8_Airport%2C_Svartnes,
26710,VYAN,small_airport,Ann Airport,19.769199,94.0261,74,AS,MM,MM-16,Aeng,no,VYAN,VBA,VYAN,,,https://en.wikipedia.org/wiki/Ann_Airport,
26715,VYCZ,small_airport,Chanmyathazi Airport,21.9405,96.0896,252,AS,MM,MM-04,Mandalay,no,VYCZ,VBC,VYCZ,,,https://en.wikipedia.org/wiki/Mandalay_Chanmyathazi_Airport,Mandalay
3944,KVBG,medium_airport,Vandenberg Space Force Base,34.737301,-120.584,369,NA,US,US-CA,Lompoc,no,KVBG,VBG,KVBG,VBG,,https://en.wikipedia.org/wiki/Vandenberg_Air_Force_Base,
32605,VYBP,small_airport,Bokpyinn Airport,11.1494,98.735901,100,AS,MM,MM-05,Bokpyinn,no,VYBP,VBP,VYBP,,,,"VY03, Toungkomei Airport, Taungkamet, Bokpyin, Bokopyin"
4360,LIPO,medium_airport,Brescia Gabriele d'Annunzio Airport,45.428902,10.3306,355,EU,IT,IT-25,Montichiari (BS),yes,LIPO,VBS,LIPO,BS04,http://www.aeroportobrescia.it/en/business_t6/,https://en.wikipedia.org/wiki/Brescia_Airport,Brescia-Montichiari
35321,NFVB,small_airport,Vanua Balavu Airport,-17.2689990997314,-178.975997924805,76,OC,FJ,FJ-E,Vanua Balavu,yes,NFVB,VBV,NFVB,,,https://en.wikipedia.org/wiki/Vanuabalavu_Airport,Vanuabalavu
2710,ESSV,large_airport,Visby Airport,57.6628,18.346201,164,EU,SE,SE-I,Visby,yes,ESSV,VBY,ESSV,,https://www.swedavia.com/visby/,https://en.wikipedia.org/wiki/Visby_Airport,
26695,VVCT,large_airport,Can Tho International Airport,10.083397,105.709371,9,AS,VN,VN-SW,Can Tho,yes,VVCT,VCA,VVCT,,,https://en.wikipedia.org/wiki/Can_Tho_International_Airport,"Binh Thuy Air Base, Trà Nóc Airport"
321011,SNEE,small_airport,Vacaria Airport,-28.43248,-51.023322,2999,SA,BR,BR-RS,Vacaria,no,,VCC,SNEE,RS0004,,https://en.wikipedia.org/wiki/Vacaria_Airport,
28023,YVRD,small_airport,Victoria River Downs Airport,-16.402124,131.004974,89,OC,AU,AU-NT,Victoria River,no,YVRD,VCD,YVRD,,,https://en.wikipedia.org/wiki/Victoria_River_Downs_Airport,
4368,LIPZ,large_airport,Venice Marco Polo Airport,45.505299,12.3519,7,EU,IT,IT-34,Venezia (VE),yes,LIPZ,VCE,LIPZ,VE05,http://www.veniceairport.com/core/index.jsp?_requestid=37300&language=en,https://en.wikipedia.org/wiki/Venice_Marco_Polo_Airport,"Venezia-Tessera, Venice-Tessera"
35412,AR-0017,small_airport,Valcheta Airport,-40.700001,-66.150002,629,SA,AR,AR-R,Valcheta,no,,VCF,,VAL,,https://en.wikipedia.org/wiki/Valcheta_Airport,
32568,SUVO,small_airport,Vichadero Airport,-31.739166,-54.587776,488,SA,UY,UY-RV,Vichadero,no,SUVO,VCH,SUVO,,,https://en.wikipedia.org/wiki/Vichadero_Airport,
26691,VVCA,small_airport,Chu Lai Airport,15.4033,108.706001,10,AS,VN,VN-SCC,Tam Nghĩa,yes,VVCA,VCL,VVCA,,,https://en.wikipedia.org/wiki/Chu_Lai_Airport,chu lai air base
5927,SBKP,large_airport,Viracopos International Airport,-23.007404,-47.134502,2170,SA,BR,BR-SP,Campinas,yes,SBKP,VCP,SBKP,SP0003,https://www.viracopos.com/,https://en.wikipedia.org/wiki/Viracopos-Campinas_International_Airport,
26694,VVCS,medium_airport,Con Dao Airport,8.73183,106.633003,20,AS,VN,VN-SE,Con Dao,yes,VVCS,VCS,VVCS,,,https://en.wikipedia.org/wiki/Con_Dao_Airport,Conson Airport
3945,KVCT,medium_airport,Victoria Regional Airport,28.8526000976563,-96.9185028076172,115,NA,US,US-TX,Victoria,yes,KVCT,VCT,KVCT,VCT,,https://en.wikipedia.org/wiki/Victoria_Regional_Airport,
21315,KVCV,small_airport,Southern California Logistics Airport,34.5974998474,-117.383003235,2885,NA,US,US-CA,Victorville,no,KVCV,VCV,KVCV,VCV,http://www.logisticsairport.com/page.aspx?pgid=3,https://en.wikipedia.org/wiki/Southern_California_Logistics_Airport,"George AFB, Victorville Airport"
4423,LLOV,small_airport,Ovda Airport,29.9403,34.935799,1492,AS,IL,IL-D,Eilat,no,LLOV,VDA,LLOV,,,https://en.wikipedia.org/wiki/Ovda_Airport,Ovda Air Force Base
333222,BR-0569,medium_airport,Glauber de Andrade Rocha Airport,-14.907885,-40.914804,2940,SA,BR,BR-BA,Vitória da Conquista,yes,SBVC,VDC,SBVC,BA0005,,https://en.wikipedia.org/wiki/Glauber_Rocha_Airport,SSVC
3079,GCHI,medium_airport,El Hierro Airport,27.8148,-17.8871,103,AF,ES,ES-CN,El Hierro Island,yes,GCHI,VDE,GCHI,,https://www.aena.es/en/el-hierro.html,https://en.wikipedia.org/wiki/El_Hierro_Airport,"Hierro,El Hierro"
35144,VVDH,medium_airport,Dong Hoi Airport,17.515,106.590556,59,AS,VN,VN-NC,Dong Hoi,yes,VVDH,VDH,VVDH,,,https://en.wikipedia.org/wiki/Dong_Hoi_Airport,
21317,KVDI,small_airport,Vidalia Regional Airport,32.192699432373,-82.371200561523,275,NA,US,US-GA,Vidalia,no,KVDI,VDI,KVDI,VDI,http://www.vidaliaga.com/airport.html,https://en.wikipedia.org/wiki/Vidalia_Regional_Airport,"Vidalia-Lyons AAF, Turner AAF AuxAF No. 8"
5828,SAVV,medium_airport,Gobernador Castello Airport,-40.8692,-63.0004,20,SA,AR,AR-R,Viedma / Carmen de Patagones,yes,SAVV,VDM,SAVV,VIE,,https://en.wikipedia.org/wiki/Gobernador_Edgardo_Castello_Airport,
332254,VVVD,medium_airport,Van Don International Airport,21.120693,107.41539,24,AS,VN,VN-NE,Van Don,yes,VVVD,VDO,VVVD,,http://www.vandon-airport.com/,https://en.wikipedia.org/wiki/Van_Don_International_Airport,"Cẩm Phả, Sân bay Quốc tế Vân Đồn"
6337,SVVP,medium_airport,Valle de La Pascua Airport,9.22202777863,-65.9935836792,410,SA,VE,VE-J,,no,SVVP,VDP,SVVP,,,https://en.wikipedia.org/wiki/Valle_de_la_Pascua_Airport,
5797,SAOD,medium_airport,Villa Dolores Airport,-31.9452,-65.146301,1847,SA,AR,AR-X,Villa Dolores,no,SAOD,VDR,SAOD,LDR,,https://en.wikipedia.org/wiki/Villa_Dolores_Airport,
29284,ENVD,medium_airport,Vadsø Airport,70.0653,29.8447,127,EU,NO,NO-56,Vadsø,yes,ENVD,VDS,ENVD,,https://avinor.no/en/airport/vadso-airport/,https://en.wikipedia.org/wiki/Vads%C3%B8_Airport,
301040,VOJV,small_airport,Jindal Vijaynagar Airport,15.175921,76.63303,1670,AS,IN,IN-KA,Toranagallu,no,VOJV,VDY,VOJV,,,https://en.wikipedia.org/wiki/Jindal_Vijaynagar_Airport,"JSW, Vidyanagar, Vijayanagar"
5418,PAVD,medium_airport,Valdez Pioneer Field,61.132712,-146.246567,121,NA,US,US-AK,Valdez,yes,PAVD,VDZ,PAVD,VDZ,,https://en.wikipedia.org/wiki/Valdez_Airport,Valdez Number 2
25434,PAVE,small_airport,Venetie Airport,67.008698,-146.365997,574,NA,US,US-AK,Venetie,yes,PAVE,VEE,PAVE,VEE,,https://en.wikipedia.org/wiki/Venetie_Airport,
332260,SYMK,small_airport,Maikwak Airport,4.898172,-59.817027,2001,SA,GY,GY-PT,Maikwak,no,SYMK,VEG,SYMK,,,,
21318,KVEL,medium_airport,Vernal Regional Airport,40.436214,-109.511661,5278,NA,US,US-UT,Vernal,yes,KVEL,VEL,KVEL,VEL,,https://en.wikipedia.org/wiki/Vernal_Airport,
42956,UNIS,medium_airport,Severo-Yeniseysk Airport,60.373299,93.011703,1706,AS,RU,RU-KYA,Severo-Yeniseysk,yes,,VEO,UNIS,,,https://en.wikipedia.org/wiki/Severo-Eniseysk_Airport,"Severo-Eniseisk Airport, Аэропорт Северо-Енисейск"
4764,MMVR,large_airport,General Heriberto Jara International Airport,19.139589,-96.188602,90,NA,MX,MX-VER,Veracruz,yes,MMVR,VER,MMVR,,http://www.asur.com.mx/asur/ingles/aeropuertos/veracruz/veracruz.asp,https://en.wikipedia.org/wiki/General_Heriberto_Jara_International_Airport,
32570,AGBA,small_airport,Barakoma Airport,-7.91277980804443,156.705993652344,,OC,SB,SB-WE,Barakoma,no,AGBA,VEV,AGBA,,,,
19606,KD60,small_airport,Tioga Municipal Airport,48.38050079,-102.8980026,2271,NA,US,US-ND,Tioga,no,,VEX,D60,D60,http://www.tiogand.net/index.asp?SEC=D996B72D-EE0E-4AA1-929E-1F5F0C5C46CE&Type=B_BASIC,,
128,BIVM,medium_airport,Vestmannaeyjar Airport,63.4243011474609,-20.2789001464844,326,EU,IS,IS-8,Vestmannaeyjar,no,BIVM,VEY,BIVM,,,https://en.wikipedia.org/wiki/Vestmannaeyjar_Airport,
3004,FVFA,large_airport,Victoria Falls International Airport,-18.097437,25.836867,3490,AF,ZW,ZW-MN,Victoria Falls,yes,FVFA,VFA,FVFA,,https://www.acz.co.zw/airports/tour/victoria-falls-international-airport,https://en.wikipedia.org/wiki/Victoria_Falls_Airport,
26606,VOBZ,large_airport,Vijayawada International Airport,16.530011,80.804888,82,AS,IN,IN-AP,Vijayawada,yes,VOBZ,VGA,VOBZ,,https://www.aai.aero/en/airports/vijayawada,https://en.wikipedia.org/wiki/Vijayawada_Airport,
32571,ULWW,medium_airport,Vologda Airport,59.282501,39.944401,387,EU,RU,RU-VLG,Vologda,no,ULWW,VGD,ULWW,,,https://en.wikipedia.org/wiki/Vologda_Airport,Аэропорт Вологда
4046,LEVX,medium_airport,Vigo Airport,42.2318,-8.62677,856,EU,ES,ES-GA,Vigo,yes,LEVX,VGO,LEVX,,https://www.aena.es/en/vigo.html,https://en.wikipedia.org/wiki/Vigo-Peinador_Airport,
35404,AR-0010,small_airport,General Villegas Airport,-34.995728,-62.999725,383,SA,AR,AR-B,General Villegas,no,,VGS,,GAS,,https://en.wikipedia.org/wiki/General_Villegas_Airport,
21321,KVGT,medium_airport,North Las Vegas Airport,36.209074,-115.193982,2205,NA,US,US-NV,Las Vegas,no,KVGT,VGT,KVGT,VGT,http://www.vgt.aero/index.html,https://en.wikipedia.org/wiki/North_Las_Vegas_Airport,"Northtown Airport, Las Vegas North Air Terminal"
6174,SKVG,small_airport,Villa Garzón Airport,0.978767,-76.6056,1248,SA,CO,CO-PUT,Villa Garzón,no,SKVG,VGZ,SKVG,VGZ,,https://en.wikipedia.org/wiki/Villa_Garz%C3%B3n_Airport,
2949,FNSA,medium_airport,Saurimo Airport,-9.68907,20.4319,3584,AF,AO,AO-LSU,Saurimo,no,FNSA,VHC,FNSA,,,https://en.wikipedia.org/wiki/Saurimo_Airport,
2690,ESNV,medium_airport,Vilhelmina South Lapland Airport,64.579102,16.833599,1140,EU,SE,SE-AC,Vilhelmina,yes,ESNV,VHM,ESNV,,,https://en.wikipedia.org/wiki/Vilhelmina_Airport,
21322,KVHN,small_airport,Culberson County Airport,31.057800292969,-104.78399658203,3957,NA,US,US-TX,Van Horn,no,KVHN,VHN,KVHN,VHN,,https://en.wikipedia.org/wiki/Culberson_County_Airport,
43673,UENI,small_airport,Verkhnevilyuisk Airport,63.458057403564,120.26916503906,411,AS,RU,RU-SA,Verkhnevilyuisk,yes,UENI,VHV,UENI,,,https://en.wikipedia.org/wiki/Verkhnevilyuysk_Airport,"УЕНИ, Verkhneviluisk Airport, Verhnevilyuisk Airport, Verhneviluisk Airport, Аэропорт Верхневилюйск"
4145,LFLV,medium_airport,Vichy-Charmeil Airport,46.16969,3.403637,817,EU,FR,FR-ARA,"Charmeil, Allier",no,LFLV,VHY,LFLV,,,https://en.wikipedia.org/wiki/Vichy_%E2%80%94_Charmeil_Airport,
32573,NTUV,small_airport,Vahitahi Airport,-18.780697,-138.85568,9,OC,PF,PF-U-A,Vahitahi,no,NTUV,VHZ,NTUV,,,https://en.wikipedia.org/wiki/Vahitahi_Airport,
512,SSVI,small_airport,Videira Airport,-26.999701,-51.141899,2766,SA,BR,BR-SC,Videira,no,SSVI,VIA,SSVI,SC0011,,https://en.wikipedia.org/wiki/Videira_Airport,
4434,LOWW,large_airport,Vienna International Airport,48.110298,16.5697,600,EU,AT,AT-9,Vienna,yes,LOWW,VIE,LOWW,,http://www.viennaairport.com/en/,https://en.wikipedia.org/wiki/Vienna_International_Airport,
6335,SVVG,medium_airport,Juan Pablo Pérez Alfonso Airport,8.624139,-71.672668,250,SA,VE,VE-L,El Vigía,yes,SVVG,VIG,SVVG,,,https://en.wikipedia.org/wiki/Juan_Pablo_P%C3%A9rez_Alfonzo_Airport,
21323,KVIH,small_airport,Rolla National Airport,38.127399,-91.769501,1148,NA,US,US-MO,Vichy,no,KVIH,VIH,KVIH,VIH,http://www.rollacity.org/airport/airport.shtml,https://en.wikipedia.org/wiki/Rolla_National_Airport,
26709,VVVH,medium_airport,Vinh Airport,18.7376003265,105.67099762,23,AS,VN,VN-NC,Vinh,yes,VVVH,VII,VVVH,,,https://en.wikipedia.org/wiki/Vinh_Airport,
32575,TUPW,medium_airport,Virgin Gorda Airport,18.446634,-64.427932,9,NA,VG,VG-U-A,Spanish Town,yes,TUPW,VIJ,TUPW,,,https://en.wikipedia.org/wiki/Virgin_Gorda_Airport,
3110,GMMH,large_airport,Dakhla Airport,23.7183,-15.932,36,AF,EH,EH-U-A,Dakhla,yes,GMMH,VIL,GMMH,,,https://en.wikipedia.org/wiki/Dakhla_Airport,"GSVO, Villa Cisneros, Dajla, Oued Ed-Dahab"
30535,UKWW,medium_airport,Vinnytsia/Gavyryshivka International Airport,49.242531,28.613778,961,EU,UA,UA-05,Vinnitsa,no,UKWW,VIN,UKWW,,,https://en.wikipedia.org/wiki/Havryshivka_Vinnytsia_International_Airport,"УКВВ, Вінниця, Gavrishevka Airport, Gavrishivka Airport, Аэропорт Гавришевка, Аэропорт Гавришiвка"
4498,LSMP,medium_airport,Payerne Air Base,46.8432,6.91506,1465,EU,CH,CH-FR,Payerne,no,LSMP,VIP,LSMP,,,https://en.wikipedia.org/wiki/Payerne_Airport,Payerne Airport
32577,WPVQ,small_airport,Viqueque Airport,-8.88379955291748,126.373001098633,500,AS,TL,TL-VI,Viqueque,no,WPVQ,VIQ,WPVQ,,,https://en.wikipedia.org/wiki/Viqueque_Airport,Vikeke
2850,FAVG,medium_airport,Virginia Airport,-29.770599,31.058399,20,AF,ZA,ZA-NL,Durban,no,FAVG,VIR,FAVG,,,https://en.wikipedia.org/wiki/Virginia_Airport,
21325,KVIS,medium_airport,Visalia Municipal Airport,36.318699,-119.392998,295,NA,US,US-CA,Visalia,no,KVIS,VIS,KVIS,VIS,,https://en.wikipedia.org/wiki/Visalia_Municipal_Airport,
4045,LEVT,medium_airport,Vitoria Airport,42.882801,-2.72447,1682,EU,ES,ES-PV,Alava,yes,LEVT,VIT,LEVT,,https://www.aena.es/en/vitoria.html,https://en.wikipedia.org/wiki/Vitoria_Airport,"Vitoria,Foronda"
32578,SB-VIU,small_airport,Viru Harbour Airstrip,-8.508457,157.689986,130,OC,SB,SB-WE,Viru,no,AGVH,VIU,AGVH,,,,
307240,VIV,small_airport,Vivigani Airfield,-9.30333333333,150.318888889,117,OC,PG,PG-MBA,Vivigani,no,,VIV,,VIV,,https://en.wikipedia.org/wiki/Vivigani_Airfield,
5998,SBVT,large_airport,Eurico de Aguiar Salles International Airport,-20.258,-40.285,34,SA,BR,BR-ES,Vitória,yes,SBVT,VIX,SBVT,ES0001,https://vitoria-airport.com.br,https://en.wikipedia.org/wiki/Eurico_de_Aguiar_Salles_Airport,Goiabeiras Airport
4191,LFPV,medium_airport,Vélizy-Villacoublay Air Base,48.774406,2.203102,584,EU,FR,FR-IDF,"Vélizy-Villacoublay, Yvelines",no,,VIY,LFPV,,,https://en.wikipedia.org/wiki/V%C3%A9lizy_%E2%80%93_Villacoublay_Air_Base,BA 107
32579,FQXA,small_airport,Xai-Xai Chongoene Airport,-24.892909,33.753024,291,AF,MZ,MZ-G,Xai-Xai,yes,FQXA,VJB,FQXA,,,https://en.wikipedia.org/wiki/Xai-Xai_Chongoene_Airport,
21326,KVJI,small_airport,Virginia Highlands Airport,36.687099,-82.033302,2087,NA,US,US-VA,Abingdon,no,KVJI,VJI,KVJI,VJI,http://www.vahighlandsairport.com/,https://en.wikipedia.org/wiki/Virginia_Highlands_Airport,
316948,VJQ,small_airport,Gurue Airport,-15.5062,36.9904,2248,AF,MZ,MZ-Q,Gurue,no,,VJQ,,,,,
32580,VVRG,medium_airport,Rach Gia Airport,9.95802997234,105.132379532,7,AS,VN,VN-SW,Rach Gia,yes,VVRG,VKG,VVRG,,,https://en.wikipedia.org/wiki/Rach_Gia_Airport,
26401,UUWW,large_airport,Vnukovo International Airport,55.591499,37.261501,685,EU,RU,RU-MOW,Moscow,yes,UUWW,VKO,UUWW,,https://vnukovo.ru/en/,https://en.wikipedia.org/wiki/Vnukovo_International_Airport,"MOW, Международный аэропорт Внуково"
21327,KVKS,small_airport,Vicksburg Municipal Airport,32.23929977417,-90.928398132324,106,NA,US,US-MS,Vicksburg,no,KVKS,VKS,KVKS,VKS,http://www.vicksburg.org/departments/airport,,
32581,UUYW,medium_airport,Vorkuta Airport,67.488602,63.993099,604,AS,RU,RU-KO,Vorkuta,yes,UUYW,VKT,UUYW,,,https://en.wikipedia.org/wiki/Vorkuta_Airport,
35124,ULAH,medium_airport,Vaskovo Airport,64.441704,40.4217,82,EU,RU,RU-ARK,Arkhangelsk,no,,VKV,ULAH,ULAH,,https://en.wikipedia.org/wiki/Vaskovo_Airport,"Аэропорт Архангельск Васьково, УЛАХ, ЬЛАХ, Vas'kovo"
21328,KVLA,small_airport,Vandalia Municipal Airport,38.991501,-89.166199,537,NA,US,US-IL,Vandalia,no,KVLA,VLA,KVLA,VLA,,https://en.wikipedia.org/wiki/Vandalia_Municipal_Airport,
4042,LEVC,large_airport,Valencia Airport,39.489162,-0.480961,240,EU,ES,ES-VC,Valencia,yes,LEVC,VLC,LEVC,,https://www.aena.es/en/valencia.html,https://en.wikipedia.org/wiki/Valencia_Airport,
3946,KVLD,medium_airport,Valdosta Regional Airport,30.7824993133545,-83.2767028808594,203,NA,US,US-GA,Valdosta,yes,KVLD,VLD,KVLD,VLD,,https://en.wikipedia.org/wiki/Valdosta_Regional_Airport,
18756,K40G,small_airport,Valle Airport,35.65060043335,-112.14800262451,5999,NA,US,US-AZ,Grand Canyon,no,,VLE,40G,40G,http://www.valleairport.com/,https://en.wikipedia.org/wiki/Valle_Airport,
5854,SAZV,medium_airport,Villa Gesell Airport,-37.2354,-57.0292,32,SA,AR,AR-B,Villa Gesell,no,SAZV,VLG,SAZV,GES,,https://en.wikipedia.org/wiki/Villa_Gesell_Airport,
5011,NVVV,large_airport,Bauerfield International Airport,-17.699301,168.320007,70,OC,VU,VU-SEE,Port Vila,yes,NVVV,VLI,NVVV,,,https://en.wikipedia.org/wiki/Bauerfield_International_Airport,"Efate Field, Vila Field, McDonald Field, Bauer Field"
4043,LEVD,medium_airport,Valladolid Airport,41.7061,-4.85194,2776,EU,ES,ES-CL,Valladolid,yes,LEVD,VLL,LEVD,,https://www.aena.es/en/valladolid.html,https://en.wikipedia.org/wiki/Valladolid_Airport,
6192,SLVM,medium_airport,Teniente Coronel Rafael Pabón Airport,-21.2551994324,-63.4056015015,1305,SA,BO,BO-T,Villamontes,no,SLVM,VLM,SLVM,,,https://en.wikipedia.org/wiki/Tcnl._Rafael_Pab%C3%B3n_Airport,
6334,SVVA,large_airport,Arturo Michelena International Airport,10.149733,-67.928398,1411,SA,VE,VE-G,Valencia,yes,SVVA,VLN,SVVA,,,https://en.wikipedia.org/wiki/Arturo_Michelena_International_Airport,
38114,SWVC,small_airport,Vila Rica Airport,-9.981057,-51.140358,833,SA,BR,BR-MT,Vila Rica,no,SWVC,VLP,SWVC,MT0016,,https://en.wikipedia.org/wiki/Vila_Rica_Airport,
6029,SCLL,medium_airport,Vallenar Airport,-28.596399,-70.755997,1725,SA,CL,CL-AT,Vallenar,no,SCLL,VLR,SCLL,,,https://en.wikipedia.org/wiki/Vallenar_Airport,
32583,NVSV,small_airport,Valesdir Airport,-16.7961006165,168.177001953,10,OC,VU,VU-SEE,Epi Island,yes,NVSV,VLS,NVSV,,,https://en.wikipedia.org/wiki/Valesdir_Airport,
32584,RU-10001,medium_airport,Velikiye Luki Airport,56.381066,30.607846,328,EU,RU,RU-PSK,Velikiye Luki,no,ULOL,VLU,,,,https://en.wikipedia.org/wiki/Velikiye_Luki_Airport,"УЛОЛ, Великие Луки"
6336,SVVL,medium_airport,Dr. Antonio Nicolás Briceño Airport,9.340478,-70.584061,2060,SA,VE,VE-T,Valera,yes,SVVL,VLV,SVVL,,,https://en.wikipedia.org/wiki/Dr._Antonio_Nicol%C3%A1s_Brice%C3%B1o_Airport,
2454,EGOV,medium_airport,Anglesey Airport,53.2481,-4.53534,37,EU,GB,GB-WLS,Angelsey,no,EGOV,VLY,EGOV,,http://www.angleseyairport.com/,https://en.wikipedia.org/wiki/Anglesey_Airport,"Maes Awyr Môn, RAF Valley"
5800,SAOR,medium_airport,Villa Reynolds Airport,-33.7299003601,-65.3873977661,1591,SA,AR,AR-D,Villa Mercedes,no,SAOR,VME,SAOR,RYD,,https://en.wikipedia.org/wiki/Villa_Reynolds_Airport,Pringles
41567,VMI,medium_airport,Aeropuerto Nacional Doctor Juan Plate,-22.159371,-57.942395,280,SA,PY,PY-1,Puerto Vallemi,no,,VMI,SGVM,,,https://en.wikipedia.org/wiki/Dr._Juan_Plate_Airport,Aeropuerto Nacional Dr. Juan Plate
35179,AYBA,medium_airport,Baimuru Airport,-7.496955,144.821756,27,OC,PG,PG-GPK,Baimuru,yes,AYBA,VMU,AYBA,BMU,,https://en.wikipedia.org/wiki/Baimuru_Airport,
32585,VLSV,small_airport,Salavan Airport,15.709026,106.410937,574,AS,LA,LA-SL,Salavan,no,VLSV,VNA,VLSV,,,,Saravane
21331,KVNC,small_airport,Venice Municipal Airport,27.070541,-82.440815,18,NA,US,US-FL,Venice,no,KVNC,VNC,KVNC,VNC,http://www.venicegov.com/Municipal_links/Airport/airport.asp,https://en.wikipedia.org/wiki/Venice_Municipal_Airport,Venice AAF
41919,FMSU,small_airport,Vangaindrano Airport,-23.3507665915,47.5817012787,45,AF,MG,MG-F,Vangaindrano,no,FMSU,VND,FMSU,,,,
4224,LFRV,medium_airport,Vannes-Meucon Airport,47.723301,-2.71856,446,EU,FR,FR-BRE,Vannes/Meucon,no,LFRV,VNE,LFRV,,http://www.vannes.aeroport.fr/,https://en.wikipedia.org/wiki/Meucon_Airport,
2766,EYVI,large_airport,Vilnius International Airport,54.634102,25.285801,648,EU,LT,LT-VL,Vilnius,yes,EYVI,VNO,EYVI,,http://www.vilnius-airport.lt/en/,https://en.wikipedia.org/wiki/Vilnius_International_Airport,
